trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_0020,stall,20260817,45.60764361429129,621.4211178097842,0.06577135101889423,0.3380732252565415,0.020553547193404444,0.0657713510189622,-0.5883664504648616,45.60764361429129,49.524916880401356,0.7885209761224028,True,4.92,True,validity_envelope_gamma_exceeded,580,5.79,0,
traj_0021,boundary,20260817,66.50771130090918,642.144940834304,0.011818364925948965,0.5271955869754813,0.0036932390393590512,0.011818364925948965,0.010786809632370286,66.50771130086531,67.619749238323,0.014594787871769195,False,,False,completed_normally,2001,20.0,0,
traj_0022,stall,20260817,53.131995566475176,601.3220863259492,0.0391168818930286,0.3870109103894149,0.012224025591571439,0.0391168818930286,-0.2684517517627407,53.13199556647378,55.31757956861943,0.7858972879851653,False,,True,validity_envelope_gamma_exceeded,375,3.74,0,
traj_0023,normal,20260817,71.20150800772812,1955.2180872884671,0.0056417572181435335,0.589351414326829,0.001763049130669854,0.031550307934938016,0.0056417572181435335,59.3097722689503,71.20150800774094,0.17122484358627335,False,,False,completed_normally,2001,20.0,0,
traj_0024,normal,20260817,52.543902100543505,812.2341192343889,0.04080612653884823,0.3822890162537807,0.012751914543390072,0.07164361539028202,0.04060461111263514,45.4145141059225,52.76209471793821,0.1446577671071456,False,,False,completed_normally,2001,20.0,0,
traj_0025,normal,20260817,51.11685174218768,1193.122438523684,0.04514488966848754,0.3714170272427607,0.014107778021402355,0.09264404810455433,0.04514488966839333,40.84761470910735,51.11685174218768,0.1667883313235317,False,,False,completed_normally,2001,20.0,0,
traj_0026,normal,20260817,58.50886076122705,971.8799251183062,0.02591959277038658,0.43621034392135666,0.008099872740745806,0.02591959277038658,-0.007787145566790915,58.50886076122652,74.40283064523275,0.24471585982614372,False,,False,completed_normally,2001,20.0,0,
traj_0027,stall,20260817,60.048347864660215,1578.5535649760384,0.022768452856235414,0.45215790422035373,0.007115141517573567,0.02315856404186235,0.022535762687059285,59.73725781999474,60.24147397397258,0.003950655309489764,False,,False,completed_normally,2001,20.0,0,
traj_0028,normal,20260817,58.606702680589365,1716.5131367539623,0.02571201528935656,0.43720041836612666,0.008035004777923925,0.07348598722934677,0.02571201528935656,40.622392992728045,58.606702680593926,0.30317093845956666,False,,False,completed_normally,2001,20.0,0,
traj_0029,stall,20260817,54.968282702017696,811.9758252586835,0.0341802278085378,0.4026222739069158,0.010681321190168062,0.03418022780860337,-0.30627723521720607,54.968282702017696,56.598056658305026,0.7912813769356775,True,5.61,True,validity_envelope_gamma_exceeded,604,6.03,0,
traj_0030,normal,20260817,69.54002851374099,1412.787251028407,0.007687099627452664,0.5666507540558494,0.0024022186335789573,0.02291890967163676,-0.02630908482199726,69.54002851374099,82.5932372675436,0.2558602341736207,False,,False,completed_normally,2001,20.0,0,
